1250 6.250000 0.437191 -1476.637117 -1308.755824 -1308.755824
1260 6.300000 0.419597 -1469.866027 -1308.740893 -1308.740893
1270 6.350000 0.432857 -1474.970115 -1308.752910 -1308.752910
1280 6.400000 0.462003 -1486.174434 -1308.765392 -1308.765392
1290 6.450000 0.457135 -1484.286169 -1308.746256 -1308.746256
1300 6.500000 0.442697 -1478.730333 -1308.734510 -1308.734510
1310 6.550000 0.451353 -1482.086932 -1308.767543 -1308.767543
1320 6.600000 0.416403 -1468.631394 -1308.732804 -1308.732804
1330 6.650000 0.432413 -1474.806692 -1308.760128 -1308.760128
1340 6.700000 0.452577 -1482.544474 -1308.755056 -1308.755056
1350 6.750000 0.443534 -1479.063858 -1308.746627 -1308.746627
1360 6.800000 0.439788 -1477.617838 -1308.739415 -1308.739415
1370 6.850000 0.459272 -1485.135714 -1308.775315 -1308.775315
1380 6.900000 0.434482 -1475.575946 -1308.734878 -1308.734878
1390 6.950000 0.448250 -1480.883013 -1308.755149 -1308.755149
1400 7.000000 0.470748 -1489.524478 -1308.757335 -1308.757335
1410 7.050000 0.471070 -1489.647240 -1308.756312 -1308.756312
1420 7.100000 0.453158 -1482.759628 -1308.746954 -1308.746954
1430 7.150000 0.458237 -1484.722623 -1308.759767 -1308.759767
1440 7.200000 0.452589 -1482.547557 -1308.753224 -1308.753224
1450 7.250000 0.438883 -1477.295640 -1308.764516 -1308.764516
1460 7.300000 0.428860 -1473.449400 -1308.767273 -1308.767273
1470 7.350000 0.427427 -1472.878278 -1308.746375 -1308.746375
1480 7.400000 0.468575 -1488.709984 -1308.777063 -1308.777063
1490 7.450000 0.465965 -1487.688730 -1308.758326 -1308.758326
1500 7.500000 0.447067 -1480.423795 -1308.750176 -1308.750176
1510 7.550000 0.439463 -1477.515137 -1308.761331 -1308.761331
1520 7.600000 0.435751 -1476.076414 -1308.748160 -1308.748160
1530 7.650000 0.457730 -1484.535348 -1308.766866 -1308.766866
1540 7.700000 0.431557 -1474.459719 -1308.741985 -1308.741985
1550 7.750000 0.442541 -1478.707201 -1308.771535 -1308.771535
1560 7.800000 0.434493 -1475.598919 -1308.753487 -1308.753487
1570 7.850000 0.426727 -1472.617491 -1308.754505 -1308.754505
1580 7.900000 0.445815 -1479.958492 -1308.765386 -1308.765386
1590 7.950000 0.441278 -1478.207219 -1308.756463 -1308.756463
1600 8.000000 0.422246 -1470.883615 -1308.741184 -1308.741184
1610 8.050000 0.442782 -1478.797727 -1308.769545 -1308.769545
1620 8.100000 0.437818 -1476.855679 -1308.733588 -1308.733588
1630 8.150000 0.459820 -1485.329209 -1308.758398 -1308.758398
1640 8.200000 0.458712 -1484.907794 -1308.762246 -1308.762246
1650 8.250000 0.424879 -1471.894902 -1308.741234 -1308.741234
1660 8.300000 0.424069 -1471.598766 -1308.756167 -1308.756167
1670 8.350000 0.438399 -1477.121304 -1308.775976 -1308.775976
1680 8.400000 0.441732 -1478.389153 -1308.763929 -1308.763929
1690 8.450000 0.427861 -1473.058067 -1308.759578 -1308.759578
1700 8.500000 0.416586 -1468.720993 -1308.752023 -1308.752023
1710 8.550000 0.444647 -1479.518608 -1308.774074 -1308.774074
1720 8.600000 0.438252 -1477.048611 -1308.759955 -1308.759955
1730 8.650000 0.435671 -1476.054458 -1308.756914 -1308.756914
1740 8.700000 0.449119 -1481.220793 -1308.759117 -1308.759117
1750 8.750000 0.452491 -1482.522353 -1308.765754 -1308.765754
1760 8.800000 0.438863 -1477.264444 -1308.741127 -1308.741127
1770 8.850000 0.455162 -1483.531008 -1308.748800 -1308.748800
1780 8.900000 0.470632 -1489.492134 -1308.769585 -1308.769585
1790 8.950000 0.443766 -1479.159887 -1308.753629 -1308.753629
1800 9.000000 0.434780 -1475.724932 -1308.769596 -1308.769596
1810 9.050000 0.432119 -1474.684494 -1308.750872 -1308.750872
1820 9.100000 0.448773 -1481.087602 -1308.758901 -1308.758901
1830 9.150000 0.445518 -1479.848532 -1308.769780 -1308.769780
1840 9.200000 0.427810 -1473.038331 -1308.759335 -1308.759335
1850 9.250000 0.448319 -1480.912999 -1308.758619 -1308.758619
1860 9.300000 0.474429 -1490.960472 -1308.779770 -1308.779770
1870 9.350000 0.447748 -1480.692825 -1308.757545 -1308.757545
1880 9.400000 0.442554 -1478.713015 -1308.772465 -1308.772465
1890 9.450000 0.447233 -1480.502713 -1308.765190 -1308.765190
1900 9.500000 0.463902 -1486.910998 -1308.772677 -1308.772677
1910 9.550000 0.452807 -1482.626228 -1308.748153 -1308.748153
1920 9.600000 0.462087 -1486.214361 -1308.772761 -1308.772761
1930 9.650000 0.449309 -1481.286966 -1308.752373 -1308.752373
1940 9.700000 0.431180 -1474.343185 -1308.769972 -1308.769972
1950 9.750000 0.417166 -1468.940087 -1308.748456 -1308.748456
1960 9.800000 0.453005 -1482.735038 -1308.781235 -1308.781235
1970 9.850000 0.447134 -1480.449604 -1308.750315 -1308.750315
1980 9.900000 0.457555 -1484.468534 -1308.767546 -1308.767546
1990 9.950000 0.474811 -1491.082364 -1308.755090 -1308.755090
2000 10.000000 0.487064 -1495.799714 -1308.767160 -1308.767160
